PC,variance_explained,std
77,0.0015553446,1.8601265e-06
78,0.0015494433,3.1762786e-06
79,0.0015347819,4.839698e-06
80,0.001523197,2.5119984e-06
81,0.0015129219,2.4800047e-06
82,0.0015056997,4.7505205e-06
83,0.0014954846,4.2652478e-06
84,0.0014870128,3.5434734e-06
85,0.0014787237,6.2102376e-06
86,0.0014693026,3.325713e-06
87,0.0014574868,5.1964566e-06
88,0.0014465137,5.2662594e-06
89,0.0014408292,6.8001937e-06
90,0.0014306104,5.7528564e-06
91,0.0014217237,4.2396605e-06
92,0.0014138015,2.8882114e-06
93,0.001405593,2.4095018e-06
94,0.0013951663,3.8840094e-06
95,0.001389252,2.812622e-06
96,0.0013784508,3.2893843e-06
97,0.0013727425,3.197018e-06
98,0.0013665715,6.154586e-06
99,0.0013592535,5.1692396e-06
100,0.0013520046,3.5928715e-06
101,0.0013458672,4.452944e-06
102,0.0013371301,4.62256e-06
103,0.0013317155,4.879182e-06
104,0.0013266108,5.1739808e-06
105,0.0013195125,4.4448816e-06
106,0.0013121961,3.3705535e-06
107,0.0013070368,3.5829494e-06
108,0.0013006583,3.066917e-06
109,0.0012960256,3.056543e-06
110,0.0012902846,3.3614099e-06
111,0.0012845666,3.2512842e-06
112,0.0012785436,1.3017122e-06
113,0.001272444,2.4749588e-06
114,0.0012662462,3.0964798e-06
115,0.0012580091,3.7279924e-06
116,0.0012507148,3.7068096e-06
117,0.0012450581,3.4119105e-06
118,0.0012403139,1.9300287e-06
119,0.001234522,3.433796e-06
120,0.0012260703,5.1657385e-06
121,0.0012206151,4.0637037e-06
122,0.0012182513,3.9553497e-06
123,0.0012093901,5.009981e-06
124,0.0012038519,4.832071e-06
125,0.0011953857,3.2637429e-06
126,0.0011918594,3.3957924e-06
127,0.0011854555,3.3948445e-06
128,0.0011801186,3.4975883e-06
129,0.0011747454,3.1540796e-06
130,0.0011694909,2.612606e-06
131,0.0011651948,2.714965e-06
132,0.0011572083,3.0361414e-06
133,0.0011514885,1.6237319e-06
134,0.0011458904,3.472398e-06
135,0.0011435791,2.7204983e-06
136,0.0011378333,4.216865e-06
137,0.0011308974,3.994627e-06
138,0.0011265799,3.5556463e-06
139,0.001122708,3.5726068e-06
140,0.0011167981,2.4386597e-06
141,0.0011113412,4.3974483e-06
142,0.0011070024,5.15288e-06
143,0.0011014133,5.3321723e-06
144,0.0010979103,7.0156593e-06
145,0.0010912694,3.573397e-06
146,0.0010869997,2.9862636e-06
147,0.001082654,4.156593e-06
148,0.001077567,5.1075826e-06
