X,Y_anc_sceg-30,Y_anc_sceg-37,Y_anc_sdc,Y_anc_sdc-37,Y_anc_sdc-diam,Y_anc_sdc-h2o2,Y_anc_sdc-kcl,Y_anc_sdc-kcl-diam,Y_anc_sdc-kcl-h2o2,Y_anc_sdc-sorb,Y_anc_ypd,Y_anc_ypd-37,Y_anc_ypd-diam,Y_anc_ypd-h2o2,Y_anc_ypd-kcl,Y_anc_ypd-kcl-diam,Y_anc_ypd-kcl-h2o2,Y_anc_ypd-sorb,Y_anc_ypeg-30,Y_anc_ypeg-37
6.256482,,,4.321393,,,,,,,,,,,,,,,,,
5.711655,,,3.3150232,,,,,,,,,,,,,,,,,
6.575365,,,4.8167686,,,,,,,,,,,,,,,,,
5.5278645,,,3.7340467,,,,,,,,,,,,,,,,,
3.0309448,,,5.6053305,,,,,,,,,,,,,,,,,
5.510455,,,4.597162,,,,,,,,,,,,,,,,,
5.596404,,,4.846033,,,,,,,,,,,,,,,,,
7.1198573,,,4.9187255,,,,,,,,,,,,,,,,,
4.496361,,,4.088329,,,,,,,,,,,,,,,,,
4.9776683,,,5.7991233,,,,,,,,,,,,,,,,,
12.398005,,,0.73140836,,,,,,,,,,,,,,,,,
3.0735266,,,6.081076,,,,,,,,,,,,,,,,,
4.035095,,,5.148329,,,,,,,,,,,,,,,,,
6.9935746,,,4.2726536,,,,,,,,,,,,,,,,,
5.7413187,,,4.5476656,,,,,,,,,,,,,,,,,
6.2850533,,,4.3376846,,,,,,,,,,,,,,,,,
4.856394,,,3.689703,,,,,,,,,,,,,,,,,
4.8054194,,,6.984079,,,,,,,,,,,,,,,,,
4.070832,,,4.1426315,,,,,,,,,,,,,,,,,
6.7154713,,,4.680659,,,,,,,,,,,,,,,,,
3.9668927,,,5.555869,,,,,,,,,,,,,,,,,
3.4140983,,,5.380229,,,,,,,,,,,,,,,,,
3.7951946,,,4.7618256,,,,,,,,,,,,,,,,,
6.5878716,,,4.7583656,,,,,,,,,,,,,,,,,
2.594931,,,6.377409,,,,,,,,,,,,,,,,,
8.002822,,,4.572404,,,,,,,,,,,,,,,,,
6.5120134,,,2.9810643,,,,,,,,,,,,,,,,,
3.7078724,,,5.534411,,,,,,,,,,,,,,,,,
5.0164385,,,3.6826959,,,,,,,,,,,,,,,,,
5.5757775,,,4.94905,,,,,,,,,,,,,,,,,
4.334649,,,6.1591134,,,,,,,,,,,,,,,,,
5.806699,,,6.067657,,,,,,,,,,,,,,,,,
7.3194437,,,4.3572264,,,,,,,,,,,,,,,,,
2.856053,,,5.344575,,,,,,,,,,,,,,,,,
6.7315063,,,3.2209334,,,,,,,,,,,,,,,,,
5.6344595,,,4.567622,,,,,,,,,,,,,,,,,
4.5345116,,,6.9974723,,,,,,,,,,,,,,,,,
7.7356634,,,5.081998,,,,,,,,,,,,,,,,,
3.6871066,,,5.062373,,,,,,,,,,,,,,,,,
5.1621685,,,4.0392375,,,,,,,,,,,,,,,,,
4.6356587,,,3.7877555,,,,,,,,,,,,,,,,,
3.569459,,,5.3883977,,,,,,,,,,,,,,,,,
7.8515005,,,4.364648,,,,,,,,,,,,,,,,,
7.2078457,,,4.338131,,,,,,,,,,,,,,,,,
3.5407078,,,5.7970715,,,,,,,,,,,,,,,,,
4.875534,,,6.3683333,,,,,,,,,,,,,,,,,
6.931739,,,4.620649,,,,,,,,,,,,,,,,,
5.9349365,,,4.6323533,,,,,,,,,,,,,,,,,
5.749499,,,2.4358976,,,,,,,,,,,,,,,,,
5.0239606,,,4.7136397,,,,,,,,,,,,,,,,,
8.11522,,,5.679217,,,,,,,,,,,,,,,,,
3.5863183,,,6.5471525,,,,,,,,,,,,,,,,,
3.9198651,,,5.3424172,,,,,,,,,,,,,,,,,
5.7974977,,,4.762052,,,,,,,,,,,,,,,,,
4.0333495,,,5.186546,,,,,,,,,,,,,,,,,
8.207278,,,4.347399,,,,,,,,,,,,,,,,,
5.5929074,,,4.3076653,,,,,,,,,,,,,,,,,
5.8978577,,,3.3449426,,,,,,,,,,,,,,,,,
6.595468,,,5.711302,,,,,,,,,,,,,,,,,
4.6552944,,,4.2984996,,,,,,,,,,,,,,,,,
6.1652102,,,5.9120703,,,,,,,,,,,,,,,,,
4.706987,,,4.3148384,,,,,,,,,,,,,,,,,
5.238374,,,6.499252,,,,,,,,,,,,,,,,,
5.272528,,,5.3528976,,,,,,,,,,,,,,,,,
7.712743,,,5.676553,,,,,,,,,,,,,,,,,
5.3990016,,,3.4298213,,,,,,,,,,,,,,,,,
6.0188417,,,2.3480039,,,,,,,,,,,,,,,,,
6.0370445,,,3.0238109,,,,,,,,,,,,,,,,,
7.0459514,,,4.057654,,,,,,,,,,,,,,,,,
4.982841,,,6.798177,,,,,,,,,,,,,,,,,
8.858584,,,4.732355,,,,,,,,,,,,,,,,,
3.9324725,,,5.7219725,,,,,,,,,,,,,,,,,
8.34212,,,4.473431,,,,,,,,,,,,,,,,,
6.1756306,,,4.9994364,,,,,,,,,,,,,,,,,
3.310595,,,6.1273704,,,,,,,,,,,,,,,,,
4.6896586,,,3.819857,,,,,,,,,,,,,,,,,
6.305501,,,5.9560146,,,,,,,,,,,,,,,,,
6.3270655,,,4.4351444,,,,,,,,,,,,,,,,,
5.4925637,,,3.4923694,,,,,,,,,,,,,,,,,
3.1298501,,,6.1487966,,,,,,,,,,,,,,,,,
3.2666388,,,5.7634816,,,,,,,,,,,,,,,,,
3.042974,,,5.1544604,,,,,,,,,,,,,,,,,
5.27899,,,4.603708,,,,,,,,,,,,,,,,,
6.15792,,,3.7048154,,,,,,,,,,,,,,,,,
6.1665926,,,3.3102696,,,,,,,,,,,,,,,,,
3.5552547,,,5.15233,,,,,,,,,,,,,,,,,
5.555456,,,3.4991899,,,,,,,,,,,,,,,,,
2.4407876,,,6.140139,,,,,,,,,,,,,,,,,
3.47066,,,5.0378704,,,,,,,,,,,,,,,,,
3.1014645,,,5.525371,,,,,,,,,,,,,,,,,
6.0091705,,,4.103823,,,,,,,,,,,,,,,,,
5.681308,,,,2.35481,,,,,,,,,,,,,,,,
4.3526626,,,,1.8659012,,,,,,,,,,,,,,,,
4.7139797,,,,2.5155387,,,,,,,,,,,,,,,,
4.884149,,,,2.0999594,,,,,,,,,,,,,,,,
5.0565834,,,,1.7922134,,,,,,,,,,,,,,,,
3.3874626,,,,2.3296351,,,,,,,,,,,,,,,,
4.83417,,,,2.3001142,,,,,,,,,,,,,,,,
2.4519982,,,,2.3007042,,,,,,,,,,,,,,,,
5.214984,,,,1.6291971,,,,,,,,,,,,,,,,
3.335058,,,,2.4547372,,,,,,,,,,,,,,,,
3.482408,,,,1.7988298,,,,,,,,,,,,,,,,
4.2355905,,,,1.7480843,,,,,,,,,,,,,,,,
3.484158,,,,2.8769722,,,,,,,,,,,,,,,,
4.9660964,,,,1.6305757,,,,,,,,,,,,,,,,
3.4591346,,,,1.9566733,,,,,,,,,,,,,,,,
6.8674736,,,,2.7002943,,,,,,,,,,,,,,,,
5.0894017,,,,1.854934,,,,,,,,,,,,,,,,
5.07927,,,,1.898614,,,,,,,,,,,,,,,,
4.0017867,,,,2.3060668,,,,,,,,,,,,,,,,
5.2363734,,,,1.9986881,,,,,,,,,,,,,,,,
4.1018195,,,,0.9049494,,,,,,,,,,,,,,,,
3.0785046,,,,2.0174172,,,,,,,,,,,,,,,,
2.1646218,,,,4.3583665,,,,,,,,,,,,,,,,
4.147141,,,,1.5480578,,,,,,,,,,,,,,,,
3.187218,,,,4.090439,,,,,,,,,,,,,,,,
7.0512424,,,,1.2344264,,,,,,,,,,,,,,,,
5.485428,,,,1.7068511,,,,,,,,,,,,,,,,
5.8432245,,,,1.974646,,,,,,,,,,,,,,,,
4.2280254,,,,1.0998957,,,,,,,,,,,,,,,,
5.41755,,,,1.9193189,,,,,,,,,,,,,,,,
5.362973,,,,1.8483151,,,,,,,,,,,,,,,,
4.5394306,,,,1.9104639,,,,,,,,,,,,,,,,
-2.759465,,,,6.0995083,,,,,,,,,,,,,,,,
5.8130016,,,,2.4933455,,,,,,,,,,,,,,,,
4.465839,,,,1.8229353,,,,,,,,,,,,,,,,
3.4705558,,,,1.0066829,,,,,,,,,,,,,,,,
6.0263915,,,,1.7768906,,,,,,,,,,,,,,,,
2.3642464,,,,2.396518,,,,,,,,,,,,,,,,
5.210682,,,,1.6508259,,,,,,,,,,,,,,,,
4.256679,,,,2.0208588,,,,,,,,,,,,,,,,
5.0586348,,,,1.6022185,,,,,,,,,,,,,,,,
3.7826622,,,,1.7197003,,,,,,,,,,,,,,,,
-3.744847,,,,4.2732306,,,,,,,,,,,,,,,,
4.8174977,,,,2.3850455,,,,,,,,,,,,,,,,
2.3783374,,,,2.9923928,,,,,,,,,,,,,,,,
3.5692885,,,,2.2957916,,,,,,,,,,,,,,,,
3.6152577,,,,1.484477,,,,,,,,,,,,,,,,
5.6006904,,,,1.7919998,,,,,,,,,,,,,,,,
2.3169808,,,,3.659539,,,,,,,,,,,,,,,,
4.290448,,,,1.4419466,,,,,,,,,,,,,,,,
3.909679,,,,1.0245769,,,,,,,,,,,,,,,,
4.220333,,,,2.004242,,,,,,,,,,,,,,,,
3.3389113,,,,2.7282517,,,,,,,,,,,,,,,,
3.7552981,,,,2.6000059,,,,,,,,,,,,,,,,
6.0223475,,,,1.7163638,,,,,,,,,,,,,,,,
4.024302,,,,2.5618463,,,,,,,,,,,,,,,,
5.2637,,,,1.99064,,,,,,,,,,,,,,,,
3.4477062,,,,0.93440247,,,,,,,,,,,,,,,,
4.7531166,,,,2.5687518,,,,,,,,,,,,,,,,
3.6312225,,,,1.8447843,,,,,,,,,,,,,,,,
3.7091906,,,,2.3261588,,,,,,,,,,,,,,,,
4.766606,,,,1.8140032,,,,,,,,,,,,,,,,
3.9040267,,,,1.8019146,,,,,,,,,,,,,,,,
5.052653,,,,2.159104,,,,,,,,,,,,,,,,
4.9913273,,,,1.8030139,,,,,,,,,,,,,,,,
3.880841,,,,1.7863744,,,,,,,,,,,,,,,,
5.5746803,,,,2.064786,,,,,,,,,,,,,,,,
5.467359,,,,2.227298,,,,,,,,,,,,,,,,
2.3465955,,,,3.4370308,,,,,,,,,,,,,,,,
5.3661175,,,,1.878397,,,,,,,,,,,,,,,,
5.3424573,,,,1.9890503,,,,,,,,,,,,,,,,
3.935998,,,,2.039445,,,,,,,,,,,,,,,,
4.6280575,,,,2.0673964,,,,,,,,,,,,,,,,
2.7052083,,,,2.086358,,,,,,,,,,,,,,,,
2.9472055,,,,2.9513376,,,,,,,,,,,,,,,,
3.7732785,,,,1.5689143,,,,,,,,,,,,,,,,
5.4351716,,,,2.0381,,,,,,,,,,,,,,,,
4.475,,,,2.2817705,,,,,,,,,,,,,,,,
3.7370455,,,,1.3630841,,,,,,,,,,,,,,,,
4.9569874,,,,1.6208928,,,,,,,,,,,,,,,,
3.6720915,,,,1.9304794,,,,,,,,,,,,,,,,
3.2001271,,,,1.6557081,,,,,,,,,,,,,,,,
2.4879324,,,,3.995052,,,,,,,,,,,,,,,,
4.0694103,,,,2.118377,,,,,,,,,,,,,,,,
3.5832586,,,,1.5317904,,,,,,,,,,,,,,,,
7.5478964,,,,5.988094,,,,,,,,,,,,,,,,
5.7973037,,,,2.1068625,,,,,,,,,,,,,,,,
4.3496723,,,,2.4478087,,,,,,,,,,,,,,,,
6.335486,,,,2.927943,,,,,,,,,,,,,,,,
2.1922147,,,,2.3539102,,,,,,,,,,,,,,,,
3.152187,,,,1.5337262,,,,,,,,,,,,,,,,
6.266954,,,,2.0312228,,,,,,,,,,,,,,,,
5.7148657,,,,2.2552543,,,,,,,,,,,,,,,,
5.2989607,,,,1.4031612,,,,,,,,,,,,,,,,
12.436563,,,,6.871751,,,,,,,,,,,,,,,,
4.5040536,,,,2.0424967,,,,,,,,,,,,,,,,
6.473741,,,,2.7627726,,,,,,,,,,,,,,,,
3.1656926,,,,2.5112398,,,,,,,,,,,,,,,,
5.0621014,,,,1.8718312,,,,,,,,,,,,,,,,
5.890308,,,,2.3315687,,,,,,,,,,,,,,,,
2.8565876,,,,1.8230941,,,,,,,,,,,,,,,,
4.1342087,,,,2.1244292,,,,,,,,,,,,,,,,
4.9588494,,,,1.9572144,,,,,,,,,,,,,,,,
4.656874,,,,1.1347783,,,,,,,,,,,,,,,,
5.8162947,,,,1.9399216,,,,,,,,,,,,,,,,
3.3469677,,,,2.6722727,,,,,,,,,,,,,,,,
4.398999,,,,1.8640397,,,,,,,,,,,,,,,,
3.0615208,,,,2.391986,,,,,,,,,,,,,,,,
6.029881,,,,2.8593347,,,,,,,,,,,,,,,,
6.177956,,,,1.9635198,,,,,,,,,,,,,,,,
4.6587276,,,,2.0674162,,,,,,,,,,,,,,,,
3.6373434,,,,2.0597825,,,,,,,,,,,,,,,,
5.379715,,,,1.5710247,,,,,,,,,,,,,,,,
5.394726,,,,2.1770446,,,,,,,,,,,,,,,,
2.4555056,,,,2.271628,,,,,,,,,,,,,,,,
4.004549,,,,2.4081798,,,,,,,,,,,,,,,,
5.2168474,,,,1.7446054,,,,,,,,,,,,,,,,
-2.4042997,,,,6.377439,,,,,,,,,,,,,,,,
2.4246137,,,,2.4838192,,,,,,,,,,,,,,,,
4.270462,,,,2.180459,,,,,,,,,,,,,,,,
3.446981,,,,1.7476232,,,,,,,,,,,,,,,,
6.072331,,,,2.3392534,,,,,,,,,,,,,,,,
5.7939878,,,,1.7691109,,,,,,,,,,,,,,,,
4.2319856,,,,2.0885575,,,,,,,,,,,,,,,,
3.7377121,,,,2.3048778,,,,,,,,,,,,,,,,
5.625933,,,,2.2582066,,,,,,,,,,,,,,,,
3.8451195,,,,1.0158516,,,,,,,,,,,,,,,,
5.4193487,,,,2.062722,,,,,,,,,,,,,,,,
4.049183,,,,0.8469597,,,,,,,,,,,,,,,,
6.2516336,,,,2.2640605,,,,,,,,,,,,,,,,
4.444927,,,,2.3196206,,,,,,,,,,,,,,,,
5.830965,,,,2.338781,,,,,,,,,,,,,,,,
5.085383,,,,3.1964657,,,,,,,,,,,,,,,,
2.9905708,,,,2.0325863,,,,,,,,,,,,,,,,
4.410815,,,,1.6780179,,,,,,,,,,,,,,,,
3.71268,,,,1.4286523,,,,,,,,,,,,,,,,
2.3790646,,,,2.8963583,,,,,,,,,,,,,,,,
5.6599584,,,,2.1921422,,,,,,,,,,,,,,,,
5.6765976,,,,2.1217344,,,,,,,,,,,,,,,,
4.1771526,,,,1.9748788,,,,,,,,,,,,,,,,
6.4795628,,,,1.8862141,,,,,,,,,,,,,,,,
4.9861965,,,,1.9322959,,,,,,,,,,,,,,,,
6.950731,,,,4.382038,,,,,,,,,,,,,,,,
5.146728,,,,1.8324615,,,,,,,,,,,,,,,,
5.0507994,,,,2.1508272,,,,,,,,,,,,,,,,
5.141432,,,,1.7981304,,,,,,,,,,,,,,,,
5.8900723,,,,1.9501679,,,,,,,,,,,,,,,,
3.7391622,,,,1.9503665,,,,,,,,,,,,,,,,
5.429804,,,,1.7865298,,,,,,,,,,,,,,,,
2.0935771,,,,3.8655312,,,,,,,,,,,,,,,,
5.046271,,,,1.8758528,,,,,,,,,,,,,,,,
4.8938417,,,,1.9341863,,,,,,,,,,,,,,,,
6.94585,,,,2.0467014,,,,,,,,,,,,,,,,
3.076893,,,,2.160869,,,,,,,,,,,,,,,,
4.779124,,,,1.7841253,,,,,,,,,,,,,,,,
5.1655855,,,,2.1967337,,,,,,,,,,,,,,,,
2.1319785,,,,3.397537,,,,,,,,,,,,,,,,
5.2504387,,,,1.8663576,,,,,,,,,,,,,,,,
4.209702,,,,1.8440555,,,,,,,,,,,,,,,,
5.9814215,,,,5.959166,,,,,,,,,,,,,,,,
3.1316104,,,,1.9596847,,,,,,,,,,,,,,,,
3.7689362,,,,1.8838038,,,,,,,,,,,,,,,,
4.116581,,,,2.3366234,,,,,,,,,,,,,,,,
5.291295,,,,1.9164555,,,,,,,,,,,,,,,,
3.66998,,,,1.6469437,,,,,,,,,,,,,,,,
5.608363,,,,1.8900696,,,,,,,,,,,,,,,,
4.1059685,,,,1.40482,,,,,,,,,,,,,,,,
2.915225,,,,2.6625037,,,,,,,,,,,,,,,,
3.3919404,,,,2.431751,,,,,,,,,,,,,,,,
4.6003537,,,,2.110481,,,,,,,,,,,,,,,,
5.8444657,,,,2.4002287,,,,,,,,,,,,,,,,
4.0894265,,,,1.3949108,,,,,,,,,,,,,,,,
6.150521,,,,1.82985,,,,,,,,,,,,,,,,
2.6782649,,,,1.7327381,,,,,,,,,,,,,,,,
4.1176977,,,,1.3314942,,,,,,,,,,,,,,,,
5.0164943,,,,1.9332608,,,,,,,,,,,,,,,,
2.1384888,,,,4.029188,,,,,,,,,,,,,,,,
2.398659,,,,3.43587,,,,,,,,,,,,,,,,
3.7829995,,,,1.993434,,,,,,,,,,,,,,,,
4.6508694,,,,1.9007524,,,,,,,,,,,,,,,,
5.6722794,,,,1.7626439,,,,,,,,,,,,,,,,
2.7677252,,,,2.9995358,,,,,,,,,,,,,,,,
4.296762,,,,1.5596923,,,,,,,,,,,,,,,,
3.826559,,,,1.4990922,,,,,,,,,,,,,,,,
3.438991,,,,2.423467,,,,,,,,,,,,,,,,
5.5140853,,,,1.9406569,,,,,,,,,,,,,,,,
7.8059006,,,,5.926561,,,,,,,,,,,,,,,,
2.066228,,,,3.4242716,,,,,,,,,,,,,,,,
6.6084814,,,,1.5089173,,,,,,,,,,,,,,,,
3.2085795,,,,1.957289,,,,,,,,,,,,,,,,
6.5276046,,,,1.4965235,,,,,,,,,,,,,,,,
3.795104,,,,2.0849648,,,,,,,,,,,,,,,,
3.9465346,,,,1.2735708,,,,,,,,,,,,,,,,
5.3425026,,,,1.6782743,,,,,,,,,,,,,,,,
2.4237998,,,,3.459576,,,,,,,,,,,,,,,,
4.2627215,,,,1.506017,,,,,,,,,,,,,,,,
4.6528673,,,,1.7344972,,,,,,,,,,,,,,,,
3.2999277,,,,1.7949936,,,,,,,,,,,,,,,,
2.1566474,,,,2.6816704,,,,,,,,,,,,,,,,
5.361553,,,,2.0163612,,,,,,,,,,,,,,,,
3.458424,,,,2.3928254,,,,,,,,,,,,,,,,
3.0923362,,,,1.0018649,,,,,,,,,,,,,,,,
3.0908787,,,,2.2152648,,,,,,,,,,,,,,,,
4.7992325,,,,2.2328608,,,,,,,,,,,,,,,,
5.5188932,,,,1.9302658,,,,,,,,,,,,,,,,
5.651891,,,,1.7276703,,,,,,,,,,,,,,,,
4.879641,,,,2.0292413,,,,,,,,,,,,,,,,
3.9453478,,,,1.8742305,,,,,,,,,,,,,,,,
4.013084,,,,2.33124,,,,,,,,,,,,,,,,
2.6692286,,,,4.04846,,,,,,,,,,,,,,,,
5.577366,,,,1.8166726,,,,,,,,,,,,,,,,
3.8012547,,,,2.3297443,,,,,,,,,,,,,,,,
6.5203633,,,,1.9901806,,,,,,,,,,,,,,,,
2.1427438,,,,3.7948465,,,,,,,,,,,,,,,,
3.4796214,,,,1.7206359,,,,,,,,,,,,,,,,
3.3935146,,,,1.7042125,,,,,,,,,,,,,,,,
2.22411,,,,3.354675,,,,,,,,,,,,,,,,
4.4184756,,,,1.8430542,,,,,,,,,,,,,,,,
3.6772816,,,,1.6511028,,,,,,,,,,,,,,,,
3.199339,,,,1.4949708,,,,,,,,,,,,,,,,
3.6605449,,,,2.3160236,,,,,,,,,,,,,,,,
3.9539094,,,,1.8996047,,,,,,,,,,,,,,,,
2.5533104,,,,4.113015,,,,,,,,,,,,,,,,
2.5797036,,,,2.255273,,,,,,,,,,,,,,,,
5.6896124,,,,1.7281315,,,,,,,,,,,,,,,,
5.252351,,,,1.3269583,,,,,,,,,,,,,,,,
5.1164007,,,,1.6677266,,,,,,,,,,,,,,,,
6.337248,,,,4.165923,,,,,,,,,,,,,,,,
3.6722546,,,,1.7048888,,,,,,,,,,,,,,,,
3.5256598,,,,3.0742328,,,,,,,,,,,,,,,,
5.1051965,,,,2.039539,,,,,,,,,,,,,,,,
2.9535482,,,,2.5429802,,,,,,,,,,,,,,,,
4.115183,,,,2.0336356,,,,,,,,,,,,,,,,
5.0765805,,,,1.9945322,,,,,,,,,,,,,,,,
3.7557597,,,,1.3959236,,,,,,,,,,,,,,,,
5.4611397,,,,2.397277,,,,,,,,,,,,,,,,
3.4598577,,,,1.404917,,,,,,,,,,,,,,,,
4.7186503,,,,2.188427,,,,,,,,,,,,,,,,
5.6518693,,,,2.0492353,,,,,,,,,,,,,,,,
3.96456,,,,3.0259385,,,,,,,,,,,,,,,,
4.688177,,,,2.3499641,,,,,,,,,,,,,,,,
4.206766,,,,2.5905087,,,,,,,,,,,,,,,,
3.3551254,,,,1.995443,,,,,,,,,,,,,,,,
5.452885,,,,1.6883391,,,,,,,,,,,,,,,,
3.977773,,,,1.8446497,,,,,,,,,,,,,,,,
4.5800934,,,,2.0867796,,,,,,,,,,,,,,,,
4.95559,,,,1.6211376,,,,,,,,,,,,,,,,
2.121742,,,,4.157557,,,,,,,,,,,,,,,,
3.271998,,,,1.9097539,,,,,,,,,,,,,,,,
6.115947,,,,2.0396566,,,,,,,,,,,,,,,,
2.3840747,,,,4.1159663,,,,,,,,,,,,,,,,
4.302369,,,,1.5444375,,,,,,,,,,,,,,,,
5.571411,,,,1.9521434,,,,,,,,,,,,,,,,
3.902574,,,,2.3999302,,,,,,,,,,,,,,,,
2.1959672,,,,4.4897785,,,,,,,,,,,,,,,,
3.299552,,,,1.996042,,,,,,,,,,,,,,,,
4.562638,,,,1.7332741,,,,,,,,,,,,,,,,
3.273304,,,,2.810633,,,,,,,,,,,,,,,,
3.4407852,,,,2.0255175,,,,,,,,,,,,,,,,
4.0762205,,,,1.5495147,,,,,,,,,,,,,,,,
3.7604384,,,,2.1677022,,,,,,,,,,,,,,,,
4.146364,,,,2.4590693,,,,,,,,,,,,,,,,
6.4509397,,,,1.8751839,,,,,,,,,,,,,,,,
7.6268983,,,,3.181995,,,,,,,,,,,,,,,,
5.570589,,,,2.2803824,,,,,,,,,,,,,,,,
2.5916998,,,,3.7708657,,,,,,,,,,,,,,,,
7.368601,,,,6.1323957,,,,,,,,,,,,,,,,
5.017701,,,,1.9928321,,,,,,,,,,,,,,,,
3.340604,,,,1.4971436,,,,,,,,,,,,,,,,
2.0671716,,,,3.915855,,,,,,,,,,,,,,,,
4.3242216,,,,2.1671712,,,,,,,,,,,,,,,,
5.0280685,,,,1.7420146,,,,,,,,,,,,,,,,
4.31521,,,,0.8613121,,,,,,,,,,,,,,,,
3.536127,,,,1.9664379,,,,,,,,,,,,,,,,
5.96781,,,,1.5896869,,,,,,,,,,,,,,,,
5.902816,,,,2.2241468,,,,,,,,,,,,,,,,
3.6502624,,,,1.8128762,,,,,,,,,,,,,,,,
4.5694385,,,,2.0982146,,,,,,,,,,,,,,,,
5.049225,,,,1.4725264,,,,,,,,,,,,,,,,
4.4962053,,,,1.9262263,,,,,,,,,,,,,,,,
3.2743423,,,,1.9102265,,,,,,,,,,,,,,,,
2.2395442,,,,2.3792508,,,,,,,,,,,,,,,,
6.3704476,,,,2.1326554,,,,,,,,,,,,,,,,
5.905147,,,,2.1926463,,,,,,,,,,,,,,,,
3.2708495,,,,0.83947533,,,,,,,,,,,,,,,,
5.1013856,,,,2.1182775,,,,,,,,,,,,,,,,
2.5824504,,,,3.8360705,,,,,,,,,,,,,,,,
4.725807,,,,2.6898057,,,,,,,,,,,,,,,,
5.9256024,,,,1.9777609,,,,,,,,,,,,,,,,
4.9073296,,,,1.9740766,,,,,,,,,,,,,,,,
5.3687153,,,,1.5024606,,,,,,,,,,,,,,,,
3.803197,,,,2.2480717,,,,,,,,,,,,,,,,
6.1847177,,,,1.9771096,,,,,,,,,,,,,,,,
3.5388772,,,,0.948381,,,,,,,,,,,,,,,,
2.1514456,,,,4.0632987,,,,,,,,,,,,,,,,
2.968205,,,,2.220365,,,,,,,,,,,,,,,,
5.0993357,,,,1.9322842,,,,,,,,,,,,,,,,
5.1360064,,,,1.6736941,,,,,,,,,,,,,,,,
6.1121254,,,,1.9182682,,,,,,,,,,,,,,,,
3.037998,,,,1.6237772,,,,,,,,,,,,,,,,
5.112831,,,,2.0463548,,,,,,,,,,,,,,,,
5.476093,,,,2.1114314,,,,,,,,,,,,,,,,
3.47277,,,,2.511031,,,,,,,,,,,,,,,,
5.4474845,,,,1.8564079,,,,,,,,,,,,,,,,
4.6980968,,,,2.2726514,,,,,,,,,,,,,,,,
4.5893703,,,,1.938802,,,,,,,,,,,,,,,,
4.517945,,,,2.3968806,,,,,,,,,,,,,,,,
7.062484,,,,4.0896378,,,,,,,,,,,,,,,,
3.9170816,,,,2.0075204,,,,,,,,,,,,,,,,
5.002028,,,,1.839104,,,,,,,,,,,,,,,,
5.571702,,,,1.9756843,,,,,,,,,,,,,,,,
6.3850265,,,,2.0579998,,,,,,,,,,,,,,,,
2.4491642,,,,3.7542746,,,,,,,,,,,,,,,,
4.401931,,,,1.639554,,,,,,,,,,,,,,,,
6.299499,,,,1.7572801,,,,,,,,,,,,,,,,
4.3929553,,,,1.46976,,,,,,,,,,,,,,,,
3.2860067,,,,2.107234,,,,,,,,,,,,,,,,
5.962992,,,,2.0226457,,,,,,,,,,,,,,,,
5.9586105,,,,1.8074642,,,,,,,,,,,,,,,,
2.0472124,,,,2.9284358,,,,,,,,,,,,,,,,
2.8838775,,,,4.081965,,,,,,,,,,,,,,,,
3.4589953,,,,0.9057375,,,,,,,,,,,,,,,,
5.322991,,,,1.9989682,,,,,,,,,,,,,,,,
3.0610828,,,,1.8452466,,,,,,,,,,,,,,,,
3.904118,,,,2.3820186,,,,,,,,,,,,,,,,
4.603275,,,,2.1347387,,,,,,,,,,,,,,,,
5.45349,,,,3.8961937,,,,,,,,,,,,,,,,
4.511189,,,,1.6586989,,,,,,,,,,,,,,,,
5.121818,,,,2.0059462,,,,,,,,,,,,,,,,
3.4328017,,,,1.9854132,,,,,,,,,,,,,,,,
3.592319,,,,2.1681585,,,,,,,,,,,,,,,,
5.3963614,,,,2.0228686,,,,,,,,,,,,,,,,
5.917449,,,,2.1576416,,,,,,,,,,,,,,,,
4.094411,,,,1.4547117,,,,,,,,,,,,,,,,
5.714047,,,,3.029209,,,,,,,,,,,,,,,,
4.1717377,,,,2.486448,,,,,,,,,,,,,,,,
5.114146,,,,2.2308435,,,,,,,,,,,,,,,,
4.779166,,,,2.3666275,,,,,,,,,,,,,,,,
5.728063,,,,2.497671,,,,,,,,,,,,,,,,
2.079329,,,,3.1945899,,,,,,,,,,,,,,,,
4.20946,,,,1.5961825,,,,,,,,,,,,,,,,
4.021445,,,,1.4674193,,,,,,,,,,,,,,,,
5.924976,,,,2.2298086,,,,,,,,,,,,,,,,
2.0761614,,,,3.8609746,,,,,,,,,,,,,,,,
3.5890942,,,,2.0473251,,,,,,,,,,,,,,,,
2.7723618,,,,1.9717448,,,,,,,,,,,,,,,,
3.423952,,,,2.5028453,,,,,,,,,,,,,,,,
3.0959513,,,,1.6577753,,,,,,,,,,,,,,,,
4.1846294,,,,2.0209115,,,,,,,,,,,,,,,,
2.0544934,,,,3.8509033,,,,,,,,,,,,,,,,
3.5923295,,,,3.022606,,,,,,,,,,,,,,,,
5.8446903,,,,1.8857757,,,,,,,,,,,,,,,,
5.576813,,,,1.732951,,,,,,,,,,,,,,,,
5.535165,,,,2.2393317,,,,,,,,,,,,,,,,
3.7628574,,,,2.5944517,,,,,,,,,,,,,,,,
3.6220145,,,,2.8508713,,,,,,,,,,,,,,,,
4.037884,,,,2.381133,,,,,,,,,,,,,,,,
5.9979177,,,,2.0312455,,,,,,,,,,,,,,,,
5.5379868,,,,1.8571631,,,,,,,,,,,,,,,,
2.6213431,,,,2.7163417,,,,,,,,,,,,,,,,
3.2353861,,,,2.014121,,,,,,,,,,,,,,,,
