PC,variance_explained,std
528,0.00022039864,6.3054705e-07
529,0.00022018494,6.64966e-07
530,0.0002200195,6.06974e-07
531,0.0002198285,6.4833284e-07
532,0.00021968907,6.395119e-07
533,0.00021941478,6.455999e-07
534,0.00021921266,5.6124543e-07
535,0.00021899947,6.0323526e-07
536,0.0002188192,6.440386e-07
537,0.00021859811,7.086576e-07
538,0.000218462,6.709874e-07
539,0.00021826124,6.2030466e-07
540,0.00021803039,6.4517934e-07
541,0.00021784625,6.6970495e-07
542,0.00021759476,5.473689e-07
543,0.00021746737,5.9752307e-07
544,0.00021718901,5.300891e-07
545,0.00021705769,5.498856e-07
546,0.00021686144,5.959273e-07
547,0.00021670201,6.1325807e-07
548,0.0002164298,5.671788e-07
549,0.00021625761,5.834983e-07
550,0.00021599609,5.400737e-07
551,0.00021580109,4.971788e-07
552,0.00021559063,6.011537e-07
553,0.00021541447,5.8612005e-07
554,0.00021527454,5.85676e-07
555,0.00021503655,6.044467e-07
556,0.00021488447,6.148787e-07
557,0.00021470377,6.494816e-07
558,0.00021450814,6.3751276e-07
559,0.00021433643,6.550274e-07
560,0.00021417688,6.454283e-07
561,0.00021393491,6.420137e-07
562,0.00021371801,6.38764e-07
563,0.00021351821,6.866651e-07
564,0.00021332975,7.1621804e-07
565,0.00021316801,7.2381016e-07
566,0.00021296454,6.672852e-07
567,0.00021280043,6.550941e-07
568,0.00021254571,6.2951307e-07
569,0.0002123222,6.0368666e-07
570,0.00021213928,6.612081e-07
571,0.00021196231,6.7010984e-07
572,0.00021176043,5.9540383e-07
573,0.00021158838,6.44988e-07
574,0.00021139074,6.3573117e-07
575,0.00021128368,6.1812653e-07
576,0.00021111213,6.2148644e-07
577,0.000210957,6.491945e-07
578,0.00021075249,6.530586e-07
579,0.00021058488,6.7369143e-07
580,0.00021035234,6.248351e-07
581,0.00021010658,6.338596e-07
582,0.00020994821,5.9884536e-07
583,0.00020973451,5.345798e-07
584,0.00020954877,5.5341997e-07
585,0.00020936436,5.8333785e-07
586,0.0002091681,6.5960603e-07
587,0.00020900423,6.344176e-07
