PC,variance_explained,std
698,0.0002674637,1.229955e-06
699,0.0002667414,8.8498297e-07
700,0.00026580723,8.488756e-07
701,0.00026487623,9.110474e-07
702,0.0002636542,1.315986e-06
703,0.00026287494,9.137304e-07
704,0.0002619773,9.183432e-07
705,0.00026131273,8.856365e-07
706,0.00026023874,1.1015075e-06
707,0.00025897805,1.0806945e-06
708,0.00025782216,1.0843901e-06
709,0.0002571717,1.1153536e-06
710,0.0002558788,1.0383558e-06
711,0.00025532217,8.966134e-07
712,0.0002545504,1.0817812e-06
713,0.0002535073,1.2489502e-06
714,0.00025232654,9.777092e-07
715,0.00025098215,1.0077817e-06
716,0.00025025874,8.6607554e-07
717,0.00024889977,9.183384e-07
718,0.00024748163,8.896618e-07
719,0.0002467341,7.176994e-07
720,0.00024565475,1.2355579e-06
721,0.00024435183,9.176866e-07
722,0.00024327042,1.3043564e-06
723,0.00024254821,1.3022263e-06
724,0.00024125961,1.079788e-06
725,0.0002397557,8.7514235e-07
726,0.00023822936,1.366059e-06
727,0.0002367764,1.1947801e-06
728,0.00023546621,9.5163927e-07
729,0.00023448127,6.541714e-07
730,0.00023288003,1.1089138e-06
731,0.0002309373,1.7908573e-06
732,0.0002292758,1.4161749e-06
733,0.00022776354,1.1719691e-06
734,0.00022580773,1.6317971e-06
735,0.0002238467,2.6096588e-06
736,0.00022075564,2.2635104e-06
737,0.00021853323,2.366204e-06
738,0.00021565123,2.171775e-06
739,0.00021249817,2.5681543e-06
740,0.0002068755,2.9222256e-06
741,0.00020324756,2.2633858e-06
742,0.00019670739,3.0315305e-06
743,0.00019264362,2.8014172e-06
744,0.00018651888,5.071306e-06
745,0.00018261609,5.0507056e-06
746,0.00017868767,4.8846155e-06
747,0.0001741077,3.228401e-06
748,0.0001690112,3.330705e-06
749,0.00016530507,2.8952477e-06
750,0.00016115626,3.5681685e-06
751,0.00015795385,2.7023968e-06
752,0.0001563054,2.9536573e-06
753,0.00015402539,3.1357788e-06
754,0.00015008544,2.7388035e-06
755,0.00014696589,2.4228239e-06
756,0.00014278242,3.115323e-06
757,0.00013965959,2.4834214e-06
758,0.00013622857,1.8999893e-06
759,0.00013495768,1.558108e-06
760,0.00013195151,2.107079e-06
761,0.00012938277,1.5823966e-06
762,0.00012624123,2.7994113e-06
763,0.00012370136,2.0712891e-06
764,0.0001213178,2.069321e-06
765,0.00011780927,2.71629e-06
766,0.000114759205,2.6606813e-06
767,0.000111871304,2.2607303e-06
768,0.00010869961,3.1433876e-06
769,0.00010580906,3.1692746e-06
770,0.00010323647,3.5484607e-06
771,9.9698904e-05,3.87705e-06
772,9.615123e-05,1.7102363e-06
773,9.359558e-05,2.5917518e-06
774,9.0705915e-05,1.6509413e-06
775,8.877084e-05,1.565012e-06
776,8.6884065e-05,1.0833583e-06
777,8.554822e-05,1.225302e-06
778,8.379454e-05,1.0426172e-06
779,8.151579e-05,1.1395946e-06
780,7.972792e-05,7.872126e-07
781,7.7933655e-05,1.1660699e-06
782,7.6407196e-05,1.3983431e-06
783,7.538058e-05,1.266207e-06
784,7.389295e-05,1.7691925e-06
785,7.287084e-05,2.0521788e-06
786,7.124428e-05,2.4406959e-06
787,6.9986185e-05,1.999421e-06
788,6.904321e-05,1.976133e-06
789,6.806878e-05,1.4045452e-06
790,6.725111e-05,1.232831e-06
791,6.50171e-05,1.2980246e-06
