PC,variance_explained,std
516,0.0008594280466875327,3.2370847345744723e-06
517,0.0008573705595470382,3.134479098676343e-06
518,0.0008558086286140186,3.37018677958398e-06
519,0.0008536846793371467,3.967102405840991e-06
520,0.0008518990707815526,3.603636286444403e-06
521,0.0008494690710815235,3.326613231122851e-06
522,0.0008473194214406179,3.6471965331854625e-06
523,0.0008452007606459021,3.7828650071653345e-06
524,0.0008432224157231404,4.168217664253489e-06
525,0.0008417789738186944,3.595726936108307e-06
526,0.0008392241517908463,3.1196113605667043e-06
527,0.0008382580527604454,3.3097787645367077e-06
528,0.0008352969194095559,2.956577555446585e-06
529,0.0008330170365603575,3.217764025871746e-06
530,0.0008317989539640492,3.4989378486590634e-06
531,0.0008300071682321669,2.927904759184505e-06
532,0.0008280568729409503,3.641416276552306e-06
533,0.0008262124141785488,3.2453003918434194e-06
534,0.0008240274435807685,4.485804602561678e-06
535,0.0008215096376856651,3.971583784815592e-06
536,0.0008194504581061214,4.029842294067672e-06
537,0.0008176517344999172,3.767233756614735e-06
538,0.0008156772114321672,4.169984651154142e-06
539,0.0008134056210358744,4.1612536895905746e-06
540,0.0008109165990015236,3.9722343610434675e-06
541,0.0008091561233077956,3.764637271937386e-06
542,0.0008071556315232338,4.473668596554607e-06
543,0.0008056418068590055,4.115350569823998e-06
544,0.0008033742374918885,4.549650768123554e-06
545,0.0008013048086012034,4.286298897011813e-06
546,0.0007989521125681814,3.841473118288052e-06
547,0.0007971390247385893,3.7687116859928975e-06
548,0.0007950763911054381,4.0225833098649415e-06
549,0.0007931752817614167,3.839087158772478e-06
550,0.0007913779989741569,4.034430720452946e-06
551,0.0007896510962899527,3.8208017329441316e-06
552,0.0007864803923140578,3.977708641900261e-06
553,0.0007842564857599019,4.663855146485542e-06
554,0.0007822861853754142,4.951364301184153e-06
555,0.000780914075690638,4.370167615013677e-06
556,0.0007788924151188558,4.062645262520068e-06
557,0.0007769044488542814,4.855828913843064e-06
558,0.0007749685236471375,4.767663821788114e-06
559,0.0007724656522873409,4.93822933610755e-06
560,0.0007695373583821247,3.5983030163252025e-06
561,0.0007680101321583864,3.372043226051757e-06
562,0.0007657516955340055,3.5047636827065966e-06
563,0.0007631987710812314,3.7962790237702386e-06
564,0.0007612605463677371,3.522841316508278e-06
565,0.0007584892333653789,3.0729800185914643e-06
566,0.0007564963244747238,3.4634246982953195e-06
567,0.0007542857938354176,3.98642807956496e-06
568,0.0007529298136307938,3.894097279296555e-06
569,0.0007507437096378028,3.57373718506605e-06
570,0.0007488817547446569,2.9641886458318835e-06
571,0.0007466841799045292,2.7457847922347284e-06
572,0.0007441948931925918,3.2601989784194118e-06
573,0.0007421284343656994,3.857677900106964e-06
574,0.000739883158161614,3.184856711988318e-06
575,0.0007373825741603284,3.5985476470166735e-06
576,0.0007342827158216261,3.016599147073532e-06
577,0.0007323502766688325,3.152861249321429e-06
578,0.00073009694853818,2.591722108429639e-06
